47.055597,21.926374000000003
47.055597,21.930874000000003
47.060097,21.926374000000003
47.051097,21.926374000000003
47.060097,21.930874000000003
47.051097,21.930874000000003
47.055597,21.921874000000003
47.055597,21.935374000000003
47.060097,21.921874000000003
47.051097,21.921874000000003
47.060097,21.935374000000003
47.051097,21.935374000000003
47.064597,21.926374000000003
47.046597,21.926374000000003
47.064597,21.930874000000003
47.046597,21.930874000000003
47.055597,21.917374000000002
47.064597,21.921874000000003
47.046597,21.921874000000003
47.064597,21.935374000000003
47.046597,21.935374000000003
47.055597,21.939874000000003
47.060097,21.917374000000002
47.051097,21.917374000000002
47.060097,21.939874000000003
47.051097,21.939874000000003
47.069097,21.926374000000003
47.069097,21.930874000000003
47.042097,21.926374000000003
47.042097,21.930874000000003
47.064597,21.917374000000002
47.046597,21.917374000000002
47.064597,21.939874000000003
47.046597,21.939874000000003
47.069097,21.921874000000003
47.042097,21.921874000000003
47.069097,21.935374000000003
47.055597,21.912874000000002
47.042097,21.935374000000003
47.060097,21.912874000000002
47.051097,21.912874000000002
47.055597,21.944374000000003
47.060097,21.944374000000003
47.051097,21.944374000000003
47.069097,21.917374000000002
47.042097,21.917374000000002
47.064597,21.912874000000002
47.069097,21.939874000000003
47.046597,21.912874000000002
47.042097,21.939874000000003
47.073597,21.926374000000003
47.073597,21.930874000000003
47.037597,21.926374000000003
47.037597,21.930874000000003
47.064597,21.944374000000003
47.046597,21.944374000000003
47.073597,21.921874000000003
47.037597,21.921874000000003
47.073597,21.935374000000003
47.037597,21.935374000000003
47.055597,21.908374000000002
47.060097,21.908374000000002
47.051097,21.908374000000002
47.069097,21.912874000000002
47.042097,21.912874000000002
47.055597,21.948874000000004
47.073597,21.917374000000002
47.069097,21.944374000000003
47.037597,21.917374000000002
47.042097,21.944374000000003
47.060097,21.948874000000004
47.051097,21.948874000000004
47.073597,21.939874000000003
47.037597,21.939874000000003
47.064597,21.908374000000002
47.046597,21.908374000000002
47.078097,21.926374000000003
47.064597,21.948874000000004
47.078097,21.930874000000003
47.046597,21.948874000000004
47.033097,21.926374000000003
47.033097,21.930874000000003
47.078097,21.921874000000003
47.033097,21.921874000000003
47.078097,21.935374000000003
47.073597,21.912874000000002
47.033097,21.935374000000003
47.037597,21.912874000000002
47.069097,21.908374000000002
47.042097,21.908374000000002
47.073597,21.944374000000003
47.037597,21.944374000000003
47.055597,21.903874000000002
47.069097,21.948874000000004
47.060097,21.903874000000002
47.042097,21.948874000000004
47.051097,21.903874000000002
47.078097,21.917374000000002
47.033097,21.917374000000002
47.055597,21.953374000000004
47.078097,21.939874000000003
47.033097,21.939874000000003
47.060097,21.953374000000004
47.051097,21.953374000000004
47.064597,21.903874000000002
47.046597,21.903874000000002
47.064597,21.953374000000004
47.073597,21.908374000000002
47.046597,21.953374000000004
47.037597,21.908374000000002
47.082597,21.926374000000003
47.082597,21.930874000000003
47.028597,21.926374000000003
47.078097,21.912874000000002
47.028597,21.930874000000003
47.033097,21.912874000000002
47.073597,21.948874000000004
47.037597,21.948874000000004
47.078097,21.944374000000003
47.082597,21.921874000000003
47.069097,21.903874000000002
47.033097,21.944374000000003
47.028597,21.921874000000003
47.042097,21.903874000000002
47.082597,21.935374000000003
47.028597,21.935374000000003
47.069097,21.953374000000004
47.042097,21.953374000000004
47.055597,21.899374
47.082597,21.917374000000002
47.060097,21.899374
47.028597,21.917374000000002
47.051097,21.899374
47.082597,21.939874000000003
47.028597,21.939874000000003
47.055597,21.957874000000004
47.078097,21.908374000000002
47.060097,21.957874000000004
47.051097,21.957874000000004
47.033097,21.908374000000002
47.064597,21.899374
47.073597,21.903874000000002
47.046597,21.899374
47.037597,21.903874000000002
47.078097,21.948874000000004
47.033097,21.948874000000004
47.073597,21.953374000000004
47.082597,21.912874000000002
47.064597,21.957874000000004
47.037597,21.953374000000004
47.046597,21.957874000000004
47.028597,21.912874000000002
47.082597,21.944374000000003
47.087097,21.926374000000003
47.087097,21.930874000000003
47.028597,21.944374000000003
47.024097,21.926374000000003
47.024097,21.930874000000003
47.069097,21.899374
47.042097,21.899374
47.087097,21.921874000000003
47.024097,21.921874000000003
47.087097,21.935374000000003
47.024097,21.935374000000003
47.069097,21.957874000000004
47.042097,21.957874000000004
47.078097,21.903874000000002
47.033097,21.903874000000002
47.087097,21.917374000000002
47.055597,21.894874
47.024097,21.917374000000002
47.082597,21.908374000000002
